"id","homeID","awayID","season","status","roundID","game_week","revised_game_week","homeGoalCount","awayGoalCount","totalGoalCount","team_a_corners","team_b_corners","totalCornerCount","team_a_offsides","team_b_offsides","team_a_yellow_cards","team_b_yellow_cards","team_a_red_cards","team_b_red_cards","team_a_shotsOnTarget","team_b_shotsOnTarget","team_a_shotsOffTarget","team_b_shotsOffTarget","team_a_shots","team_b_shots","team_a_fouls","team_b_fouls","team_a_possession","team_b_possession","refereeID","coach_a_ID","coach_b_ID","stadium_name","stadium_location","team_a_cards_num","team_b_cards_num","odds_ft_1","odds_ft_x","odds_ft_2","odds_ft_over05","odds_ft_over15","odds_ft_over25","odds_ft_over35","odds_ft_over45","odds_ft_under05","odds_ft_under15","odds_ft_under25","odds_ft_under35","odds_ft_under45","odds_btts_yes","odds_btts_no","odds_team_a_cs_yes","odds_team_a_cs_no","odds_team_b_cs_yes","odds_team_b_cs_no","odds_doublechance_1x","odds_doublechance_12","odds_doublechance_x2","odds_1st_half_result_1","odds_1st_half_result_x","odds_1st_half_result_2","odds_2nd_half_result_1","odds_2nd_half_result_x","odds_2nd_half_result_2","odds_dnb_1","odds_dnb_2","odds_corners_over_75","odds_corners_over_85","odds_corners_over_95","odds_corners_over_105","odds_corners_over_115","odds_corners_under_75","odds_corners_under_85","odds_corners_under_95","odds_corners_under_105","odds_corners_under_115","odds_corners_1","odds_corners_x","odds_corners_2","odds_team_to_score_first_1","odds_team_to_score_first_x","odds_team_to_score_first_2","odds_win_to_nil_1","odds_win_to_nil_2","odds_1st_half_over05","odds_1st_half_over15","odds_1st_half_over25","odds_1st_half_over35","odds_1st_half_under05","odds_1st_half_under15","odds_1st_half_under25","odds_1st_half_under35","odds_2nd_half_over05","odds_2nd_half_over15","odds_2nd_half_over25","odds_2nd_half_over35","odds_2nd_half_under05","odds_2nd_half_under15","odds_2nd_half_under25","odds_2nd_half_under35","odds_btts_1st_half_yes","odds_btts_1st_half_no","odds_btts_2nd_half_yes","odds_btts_2nd_half_no","id_ft_1","id_ft_x","id_ft_2","id_ft_over05","id_ft_over15","id_ft_over25","id_ft_over35","id_ft_over45","id_btts_yes","id_btts_no","id_team_a_cs_yes","id_team_b_cs_yes","id_team_a_cs_no","id_team_b_cs_no","overallGoalCount","ht_goals_team_a","ht_goals_team_b","goals_2hg_team_a","goals_2hg_team_b","GoalCount_2hg","HTGoalCount","date_unix","winningTeam","no_home_away","btts_potential","btts_fhg_potential","btts_2hg_potential","goalTimingDisabled","attendance","o45_potential","o35_potential","o25_potential","o15_potential","o05_potential","o15HT_potential","o05HT_potential","corners_potential","offsides_potential","cards_potential","avg_potential","home_url","home_image","home_name","away_url","away_image","away_name","home_ppg","away_ppg","pre_match_home_ppg","pre_match_away_ppg","u45_potential","u35_potential","u25_potential","u15_potential","u05_potential","corners_o85_potential","corners_o95_potential","corners_o105_potential","match_url","competition_id","matches_completed_minimum","over05","over15","over25","over35","over45","over55","btts"
2155,150,108,"2016/2017","complete",19,1,-1,2,1,3,5,3,8,1,0,2,2,0,0,4,6,7,9,11,15,7,17,52,48,-1,196,160,"KCOM Stadium","Walton Street / Anlaby Road, Hull",2,2,3.41,3.19,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,1,0,1,1,2,1,1471087800,150,0,0,0,0,0,"21037",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/hull-city-afc","teams/england-hull-city-afc.png","Hull City","/clubs/england/leicester-city-fc","teams/england-leicester-city-fc.png","Leicester City",1.47,0.53,0,0,0,0,0,0,0,0,0,0,"/england/hull-city-afc-vs-leicester-city-fc-h2h-stats#2155",9,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2156,145,154,"2016/2017","complete",19,1,-1,0,1,1,7,4,11,2,2,3,2,0,0,6,8,6,7,12,15,10,14,56,44,-1,197,198,"Turf Moor","Harry Potts Way, Burnley",3,2,2.45,3.22,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,0,1,1,0,1471096800,154,0,0,0,0,0,"19126",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/burnley-fc","teams/england-burnley-fc.png","Burnley","/clubs/wales/swansea-city-afc","teams/wales-swansea-city-afc.png","Swansea City",1.74,0.74,0,0,0,0,0,0,0,0,0,0,"/england/burnley-fc-vs-swansea-city-afc-h2h-stats#2156",9,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2157,143,142,"2016/2017","complete",19,1,-1,0,1,1,3,6,9,0,2,2,2,0,0,7,6,5,6,12,12,12,14,52,48,-1,199,200,"Selhurst Park","Holmesdale Road, London",2,2,2.2,3.25,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,0,1,1,0,1471096800,142,0,0,0,0,0,"24490",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/crystal-palace-fc","teams/england-crystal-palace-fc.png","Crystal Palace","/clubs/england/west-bromwich-albion-fc","teams/england-west-bromwich-albion-fc.png","West Bromwich Albion",1.05,0.84,0,0,0,0,0,0,0,0,0,0,"/england/crystal-palace-fc-vs-west-bromwich-albion-fc-h2h-stats#2157",9,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2158,144,92,"2016/2017","complete",19,1,-1,1,1,2,5,6,11,4,0,0,0,0,0,7,4,3,2,10,6,10,14,40,60,-1,201,156,"Goodison Park","Goodison Road, Liverpool",0,0,3.13,3.36,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,1,0,0,1,1,1,1471096800,-1,0,0,0,0,0,"39494",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/everton-fc","teams/england-everton-fc.png","Everton","/clubs/england/tottenham-hotspur-fc","teams/england-tottenham-hotspur-fc.png","Tottenham Hotspur",2.26,1.74,0,0,0,0,0,0,0,0,0,0,"/england/everton-fc-vs-tottenham-hotspur-fc-h2h-stats#2158",9,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2159,147,141,"2016/2017","complete",19,1,-1,1,1,2,9,6,15,1,3,3,5,0,0,3,2,5,8,8,10,18,13,49,51,-1,202,203,"Riverside Stadium","Dockside Road, Middlesbrough",3,5,2.49,3.2,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,1,0,0,1,1,1,1471096800,-1,0,0,0,0,0,"32110",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/middlesbrough-fc","teams/england-middlesbrough-fc.png","Middlesbrough","/clubs/england/stoke-city-fc","teams/england-stoke-city-fc.png","Stoke City",0.95,0.89,0,0,0,0,0,0,0,0,0,0,"/england/middlesbrough-fc-vs-stoke-city-fc-h2h-stats#2159",9,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2160,146,155,"2016/2017","complete",19,1,-1,1,1,2,6,2,8,1,0,1,3,0,0,10,0,8,6,18,6,8,12,65,35,-1,204,205,"St. Mary's Stadium","Entebbe Road, Kitende",1,3,1.8,3.64,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,0,1,1,0,1,1,1471096800,-1,0,0,0,0,0,"31488",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/southampton-fc","teams/england-southampton-fc.png","Southampton","/clubs/england/watford-fc","teams/england-watford-fc.png","Watford",1.26,0.63,0,0,0,0,0,0,0,0,0,0,"/england/southampton-fc-vs-watford-fc-h2h-stats#2160",9,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2161,93,156,"2016/2017","complete",19,1,-1,2,1,3,10,5,15,1,2,1,2,0,0,5,3,8,2,13,5,11,11,70,30,-1,72,206,"Etihad Stadium","Rowsley Street, Manchester",1,2,1.21,7,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,1,0,1,1,2,1,1471105800,93,0,0,0,0,0,"54362",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/manchester-city-fc","teams/england-manchester-city-fc.png","Manchester City","/clubs/england/sunderland-afc","teams/england-sunderland-afc.png","Sunderland",2.11,0.53,0,0,0,0,0,0,0,0,0,0,"/england/manchester-city-fc-vs-sunderland-afc-h2h-stats#2161",9,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2162,148,149,"2016/2017","complete",19,1,-1,1,3,4,4,2,6,3,4,0,1,0,0,3,5,2,1,5,6,6,10,51,49,-1,207,208,"Vitality Stadium","Dean Court, Kings Park, Bournemouth, Dorset",0,1,5.21,3.68,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",4,0,1,1,2,3,1,1471177800,149,0,0,0,0,0,"11355",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/afc-bournemouth","teams/england-afc-bournemouth.png","AFC Bournemouth","/clubs/england/manchester-united-fc","teams/england-manchester-united-fc.png","Manchester United",1.63,1.84,0,0,0,0,0,0,0,0,0,0,"/england/afc-bournemouth-vs-manchester-united-fc-h2h-stats#2162",9,38,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
2163,59,151,"2016/2017","complete",19,1,-1,3,4,7,5,4,9,4,3,3,3,0,0,2,5,4,5,6,10,13,15,52,48,-1,145,85,"Emirates Stadium","Queensland Road, London",3,3,2.14,3.44,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",7,1,1,2,3,5,2,1471186800,151,0,0,0,0,0,"60033",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/arsenal-fc","teams/england-arsenal-fc.png","Arsenal","/clubs/england/liverpool-fc","teams/england-liverpool-fc.png","Liverpool",2.37,1.84,0,0,0,0,0,0,0,0,0,0,"/england/arsenal-fc-vs-liverpool-fc-h2h-stats#2163",9,38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2164,152,153,"2016/2017","complete",19,1,-1,2,1,3,7,1,8,1,1,5,2,0,0,5,2,7,2,12,4,15,13,60,40,-1,209,210,"Stamford Bridge","Fulham Road, London",5,2,1.62,4.01,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,0,0,2,1,3,0,1471287600,152,0,0,0,0,0,"41521",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/chelsea-fc","teams/england-chelsea-fc.png","Chelsea","/clubs/england/west-ham-united-fc","teams/england-west-ham-united-fc.png","West Ham United",2.68,1.05,0,0,0,0,0,0,0,0,0,0,"/england/chelsea-fc-vs-west-ham-united-fc-h2h-stats#2164",9,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2165,149,146,"2016/2017","complete",19,2,-1,2,0,2,4,0,4,2,2,0,0,0,0,4,2,6,8,10,10,11,7,48,52,-1,208,204,"Old Trafford","Sir Matt Busby Way, Manchester",0,0,1.47,4.51,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,1,0,1,0,1,1,1471633200,149,0,0,0,0,0,"75326",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/manchester-united-fc","teams/england-manchester-united-fc.png","Manchester United","/clubs/england/southampton-fc","teams/england-southampton-fc.png","Southampton",1.79,1.16,0,0,0,0,0,0,0,0,0,0,"/england/manchester-united-fc-vs-southampton-fc-h2h-stats#2165",9,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2166,141,93,"2016/2017","complete",19,2,-1,1,4,5,7,7,14,3,1,3,4,0,0,3,2,1,3,4,5,11,12,42,58,-1,203,72,"Bet365 Stadium","Stanley Matthews Way, Stoke-on-Trent, Staffordshire",3,4,5.54,4.06,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",5,0,2,1,2,3,2,1471692600,93,0,0,0,0,0,"27455",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/stoke-city-fc","teams/england-stoke-city-fc.png","Stoke City","/clubs/england/manchester-city-fc","teams/england-manchester-city-fc.png","Manchester City",1.42,2,0,0,0,0,0,0,0,100,100,100,"/england/stoke-city-fc-vs-manchester-city-fc-h2h-stats#2166",9,38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2167,154,150,"2016/2017","complete",19,2,-1,0,2,2,8,3,11,0,5,0,0,0,0,4,4,15,4,19,8,7,10,62,38,-1,198,196,"Liberty Stadium","Normandy Road, Swansea",0,0,1.87,3.54,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,0,0,0,2,2,0,1471701600,150,0,0,0,0,0,"20024",0,0,0,0,0,0,0,0,0,0,0,"/clubs/wales/swansea-city-afc","teams/wales-swansea-city-afc.png","Swansea City","/clubs/england/hull-city-afc","teams/england-hull-city-afc.png","Hull City",1.42,0.32,0,0,0,0,0,0,0,50,50,50,"/england/swansea-city-afc-vs-hull-city-afc-h2h-stats#2167",9,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2168,92,143,"2016/2017","complete",19,2,-1,1,0,1,10,4,14,2,0,3,3,0,0,4,3,12,6,16,9,19,9,52,48,-1,156,199,"White Hart Lane (London)","Bill Nicholson Way, 748 High Road, London",3,3,1.51,4.43,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,1,0,1,0,1471701600,92,0,0,0,0,0,"31447",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/tottenham-hotspur-fc","teams/england-tottenham-hotspur-fc.png","Tottenham Hotspur","/clubs/england/crystal-palace-fc","teams/england-crystal-palace-fc.png","Crystal Palace",2.79,1.11,0,0,0,0,0,0,0,100,50,50,"/england/tottenham-hotspur-fc-vs-crystal-palace-fc-h2h-stats#2168",9,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2169,155,152,"2016/2017","complete",19,2,-1,1,2,3,0,5,5,1,2,4,3,0,0,2,4,2,4,4,8,20,9,39,61,-1,205,209,"Vicarage Road Stadium","Vicarage Road, Watford",4,3,5.11,3.74,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,0,0,1,2,3,0,1471701600,152,0,0,0,0,0,"20772",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/watford-fc","teams/england-watford-fc.png","Watford","/clubs/england/chelsea-fc","teams/england-chelsea-fc.png","Chelsea",1.47,2.21,0,0,0,0,0,0,0,0,0,0,"/england/watford-fc-vs-chelsea-fc-h2h-stats#2169",9,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2170,142,144,"2016/2017","complete",19,2,-1,1,2,3,7,4,11,0,1,3,1,0,0,5,4,6,5,11,9,15,10,40,60,-1,200,201,"The Hawthorns (West Bromwich)","Halfords Lane, West Bromwich",3,1,3.17,3.3,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,1,1,0,1,1,2,1471701600,144,0,0,0,0,0,"23654",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/west-bromwich-albion-fc","teams/england-west-bromwich-albion-fc.png","West Bromwich Albion","/clubs/england/everton-fc","teams/england-everton-fc.png","Everton",1.53,0.95,0,0,0,0,0,0,0,100,50,50,"/england/west-bromwich-albion-fc-vs-everton-fc-h2h-stats#2170",9,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2171,145,151,"2016/2017","complete",19,2,-1,2,0,2,1,12,13,3,0,0,1,0,0,0,7,2,12,2,19,13,5,28,72,-1,197,85,"Turf Moor","Harry Potts Way, Burnley",0,1,6.77,4.23,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,2,0,0,0,0,2,1471701600,145,0,50,50,50,0,"21313",50,50,50,50,100,50,50,11,5,6,4,"/clubs/england/burnley-fc","teams/england-burnley-fc.png","Burnley","/clubs/england/liverpool-fc","teams/england-liverpool-fc.png","Liverpool",1.74,1.84,0,3,50,50,50,50,0,100,50,50,"/england/burnley-fc-vs-liverpool-fc-h2h-stats#2171",9,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2172,108,59,"2016/2017","complete",19,2,-1,0,0,0,2,7,9,1,2,1,2,0,0,3,7,2,6,5,13,11,6,51,49,-1,160,145,"King Power Stadium","Filbert Way, Leicester, Leicestershire",1,2,2.93,3.6,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",0,0,0,0,0,0,0,1471710600,-1,0,0,0,0,0,"32008",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/leicester-city-fc","teams/england-leicester-city-fc.png","Leicester City","/clubs/england/arsenal-fc","teams/england-arsenal-fc.png","Arsenal",1.79,1.58,0,0,0,0,0,0,0,50,0,0,"/england/leicester-city-fc-vs-arsenal-fc-h2h-stats#2172",9,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2173,156,147,"2016/2017","complete",19,2,-1,1,2,3,8,1,9,2,0,1,1,0,0,7,2,4,2,11,4,11,14,53,47,-1,206,202,"Stadium of Light","Millenium Way, Sunderland",1,1,2.52,3.22,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,0,2,1,0,1,2,1471782600,147,0,0,0,0,0,"43515",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/sunderland-afc","teams/england-sunderland-afc.png","Sunderland","/clubs/england/middlesbrough-fc","teams/england-middlesbrough-fc.png","Middlesbrough",0.74,0.53,0,0,0,0,0,0,0,100,100,100,"/england/sunderland-afc-vs-middlesbrough-fc-h2h-stats#2173",9,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2174,153,148,"2016/2017","complete",19,2,-1,1,0,1,1,6,7,1,1,3,2,0,1,5,6,8,1,13,7,15,14,53,47,-1,210,207,"London Stadium","Marshgate Lane, Stratford, London",3,3,1.81,3.86,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,1,0,1,0,1471791600,153,0,0,0,0,0,"56977",0,0,0,0,0,0,0,0,0,0,0,"/clubs/england/west-ham-united-fc","teams/england-west-ham-united-fc.png","West Ham United","/clubs/england/afc-bournemouth","teams/england-afc-bournemouth.png","AFC Bournemouth",1.32,0.79,0,0,0,0,0,0,0,0,0,0,"/england/west-ham-united-fc-vs-afc-bournemouth-h2h-stats#2174",9,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2175,92,151,"2016/2017","complete",19,3,-1,1,1,2,5,5,10,2,6,3,5,0,0,2,3,8,4,10,7,10,17,51,49,-1,156,85,"White Hart Lane (London)","Bill Nicholson Way, 748 High Road, London",3,5,2.41,3.55,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,0,1,1,0,1,1,1472297400,-1,0,25,25,25,0,"31211",25,25,25,50,100,50,50,18,3.5,5,2.75,"/clubs/england/tottenham-hotspur-fc","teams/england-tottenham-hotspur-fc.png","Tottenham Hotspur","/clubs/england/liverpool-fc","teams/england-liverpool-fc.png","Liverpool",2.79,1.84,3,1.5,75,75,75,50,0,100,75,75,"/england/tottenham-hotspur-fc-vs-liverpool-fc-h2h-stats#2175",9,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2176,152,145,"2016/2017","complete",19,3,-1,3,0,3,9,5,14,1,2,2,2,0,0,8,3,8,3,16,6,6,9,63,37,-1,209,197,"Stamford Bridge","Fulham Road, London",2,2,1.29,5.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,2,0,1,0,1,2,1472306400,152,0,50,0,50,0,"41607",0,0,50,50,50,0,0,7,1,5,1.5,"/clubs/england/chelsea-fc","teams/england-chelsea-fc.png","Chelsea","/clubs/england/burnley-fc","teams/england-burnley-fc.png","Burnley",2.68,0.37,3,0,50,50,0,0,0,50,50,50,"/england/chelsea-fc-vs-burnley-fc-h2h-stats#2176",9,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2177,143,148,"2016/2017","complete",19,3,-1,1,1,2,10,4,14,5,2,2,1,0,0,5,4,10,4,15,8,14,10,52,48,-1,199,207,"Selhurst Park","Holmesdale Road, London",2,1,2.56,3.3,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,0,1,1,0,1,1,1472306400,-1,0,0,0,0,0,"23503",0,0,0,0,100,0,0,9,1,5,1,"/clubs/england/crystal-palace-fc","teams/england-crystal-palace-fc.png","Crystal Palace","/clubs/england/afc-bournemouth","teams/england-afc-bournemouth.png","AFC Bournemouth",1.05,0.79,0,0,100,100,100,100,0,50,25,25,"/england/crystal-palace-fc-vs-afc-bournemouth-h2h-stats#2177",9,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2178,144,141,"2016/2017","complete",19,3,-1,1,0,1,9,2,11,3,1,2,1,0,0,11,3,6,3,17,6,13,10,56,44,-1,201,203,"Goodison Park","Goodison Road, Liverpool",2,1,1.78,3.8,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,1,0,1,0,1472306400,144,0,100,0,0,0,"39581",0,0,0,100,100,0,100,11,7,5,2,"/clubs/england/everton-fc","teams/england-everton-fc.png","Everton","/clubs/england/stoke-city-fc","teams/england-stoke-city-fc.png","Stoke City",2.26,0.89,1,1,100,100,100,0,0,100,100,100,"/england/everton-fc-vs-stoke-city-fc-h2h-stats#2178",9,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2179,108,154,"2016/2017","complete",19,3,-1,2,1,3,4,6,10,3,1,2,2,0,0,6,3,5,4,11,7,13,9,56,44,-1,160,198,"King Power Stadium","Filbert Way, Leicester, Leicestershire",2,2,1.81,3.67,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,1,0,1,1,2,1,1472306400,108,0,0,0,0,0,"31727",0,0,0,0,50,0,0,6,3,3,0.5,"/clubs/england/leicester-city-fc","teams/england-leicester-city-fc.png","Leicester City","/clubs/wales/swansea-city-afc","teams/wales-swansea-city-afc.png","Swansea City",1.79,0.74,1,3,100,100,100,100,50,75,50,50,"/england/leicester-city-fc-vs-swansea-city-afc-h2h-stats#2179",9,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
